idx,name,score,writer,age_limit,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,keywords
170,기기괴괴,9.9,오성대,0,0,0,0,0,0,0,0,0,1,0,0,0,"['스릴러', '괴상', '오성', '버스', '미스', '기묘', '테리', '옴니버스', '절벽']"
171,살人스타그램,9.59,령,1,0,0,0,0,0,0,0,0,1,0,0,0,"['플레이어', '스릴러', '마피아', '게임', '귀신', '초대', '투표', '시즌', '잔혹']"
172,청춘 블라썸,9.97,홍덕,0,0,0,0,0,0,0,0,0,0,0,0,0,"['성장', '아이', '청춘', '가기']"
173,단편.zip,9.66,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['소재', '장르', '길이', '단편', '모음', '설정', '제한', '공개']"
174,히어로메이커,9.96,빤쓰,0,0,0,0,0,1,0,0,0,0,0,0,0,"['풍경', '최첨단', '성공', '기술', '한국', '특이점', '발전', '삭막', '버스', '첨단', '자로', '지도자', '지도', '옴니버스', '세상', '개발']"
175,AI가 세상을 지배한다면,9.91,POGO,0,0,0,0,0,1,0,0,0,0,0,0,0,"['영웅', '소원', '대장정', '연극', '만들기', '결심', '만장', '파란만장', '전격', '나라', '공주']"
176,결혼생활 그림일기,9.93,은꼼지,0,0,0,1,0,0,0,0,0,0,0,0,0,"['짐승', '결혼', '생활']"
177,내일,9.97,라마,0,0,0,0,0,0,0,1,0,0,0,0,0,"['계약', '관리', '저승', '위기관리', '우연', '사고', '위기', '주마등', '취업', '막내', '차사', '특별', '기업', '독점']"
178,신상 미스터리 극장,9.72,신상윤,0,0,0,0,0,0,0,0,0,1,0,0,0,"['연극', '상상', '막이', '예상', '이상']"
179,먹이,9.98,외눈박이,0,0,0,0,0,0,0,0,0,1,0,0,0,"['귀신', '현실', '아이', '악몽']"
180,우리는 요정!,9.92,억수씨,0,0,0,0,0,0,0,0,0,1,0,0,0,"['진짜', '공포', '귀신', '옥수', '호랑', '대한민국']"
181,2020 호랑 공포 단편선,9.87,호랑,0,0,0,0,0,0,0,0,1,0,0,0,0,"['부작', '요정', '버스', '억수', '코믹', '추억', '옴니버스']"
182,스크립토리움,9.94,Song,0,0,0,0,0,1,0,0,0,0,0,0,0,"['신화', '단편', '생활', '전설']"
183,후덜덜덜 남극전자,9.94,김민혁,0,0,0,0,1,0,0,0,0,0,0,0,0,"['전자', '이직', '정훈', '신입', '사원', '남극', '일차', '출근', '준비']"
184,로그아웃,9.81,임목원,0,0,0,0,0,0,0,0,0,1,0,0,0,"['선물', '인류', '충족', '기술', '저주', '욕망', '상상', '신기술', '개발']"
185,당신의 향수,9.98,호우,0,0,0,0,0,0,0,1,0,0,0,0,0,"['향기', '손님', '향수', '조향사']"
186,이말년씨리즈,8.95,이말년,0,0,0,0,1,0,0,0,0,0,0,0,0,"['확립', '전개', '방식', '상상', '독특', '말년', '설정', '정의', '개그']"
187,덴마,9.54,양영순,0,0,0,0,0,1,0,0,0,0,0,0,0,"['마가', '모험', '특수', '기상천외', '능력', '업무', '악당', '주택', '꼬마']"
188,고(故)노무현 前대통령 추모웹툰,9.39,웹툰작가,0,0,0,1,0,0,0,0,0,0,0,0,0,"['애도', '파란', '네이트', '소박', '다음', '마음', '카툰', '추모', '기억', '웃음']"
189,마루한 - 구현동화전,9.89,박성우,0,0,0,0,0,0,1,0,0,0,0,0,0,"['마루', '해지', '무협', '동화']"
190,하루 3컷,9.91,배진수,0,0,0,0,0,0,0,0,0,1,0,0,0,"['괴담', '미스', '테리', '여름', '등골']"
191,한 살이라도 어릴 때,9.95,"김진, 서나래, ...",0,0,0,0,0,0,0,0,0,1,0,0,1,"['학교', '야자', '현실', '괴담', '그날']"
192,야자괴담,9.95,이도광,0,0,0,1,0,0,0,0,0,0,0,0,0,"['가벼운', '하루']"
193,중독연구소,9.89,김택기,0,0,0,1,0,0,0,0,0,0,0,0,0,"['타임', '나래', '살이', '냉이', '여행기', '지금', '일기', '나이스', '고양이']"
194,2011 미스테리 단편,8.44,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['모두', '무엇', '자라', '가정', '문제', '태림', '입사', '중독', '소년', '병원', '전문']"
195,2013 전설의고향,9.2,웹툰작가,0,0,0,0,0,0,0,0,0,1,0,0,0,"['머리', '단편', '릴레이', '전설', '여름', '고향', '특집']"
196,죽음에 관하여,9.97,시니,0,0,0,0,0,0,0,1,0,0,0,0,0,"['죽음', '경계선']"
197,입시명문사립 정글고등학교,9.91,김규삼,0,0,0,0,0,1,0,0,0,0,0,0,0,"['추리', '판타지', '한데', '평화', '사의', '포악', '용사', '드래곤', '본격', '대륙', '세상']"
198,아스란영웅전,9.94,박성용,0,0,0,0,1,0,0,0,0,0,0,0,1,"['입시', '정글', '계층', '입학', '환영', '학생', '교육', '군더더기', '고등학교', '명문', '사립', '다양']"
199,닥터 프로스트 시즌 1~2,9.95,이종범,0,0,0,0,0,0,0,1,0,0,0,0,0,"['활약', '닥터', '로스트', '심리학자', '질병', '군상', '마음', '천재', '다양']"
200,이말년씨리즈 2018,8.8,이말년,0,0,0,0,1,0,0,0,0,0,0,0,0,"['말년', '일상', '망상']"
201,금요일 베스트,9.95,배진수,0,0,0,0,0,0,0,0,0,1,0,0,0,"['단편', '공포', '여름', '특집']"
202,2015 소름,9.83,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['장르', '귀신', '한판', '마사', '승부', '불명', '좌충우돌']"
203,싸우자귀신아,9.9,임인스,0,0,0,0,0,0,0,0,0,1,0,0,0,"['금요', '공포', '상상', '조각', '진수', '반전', '세상']"
204,나는 어디에 있는 거니,9.83,서나래,0,0,0,1,0,0,0,0,0,0,0,0,0,"['엉망진창', '작정', '여행기', '준비', '여행']"
205,낢에게와요,9.88,서나래,0,0,0,1,0,0,0,0,0,0,0,0,0,"['단편', '기념', '리메이크', '여름', '특집']"
206,"2014 네이버 웹툰, 왓 이프?",9.69,웹툰작가,0,0,0,0,1,0,0,0,0,0,0,0,0,"['학년', '일상', '라면', '개그', '블록버스터', '매일', '차원', '연파랑', '사건']"
207,우리들은 푸르다,9.32,문택수,0,0,0,0,0,0,0,1,0,0,0,0,0,"['명의', '세계', '여운']"
208,오민혁 단편선,9.97,오민혁,0,0,0,0,0,0,0,0,0,1,0,0,0,"['데드', '단편', '활용', '공포', '실험적', '소름', '이즈', '버스', '연출', '선기', '옴니버스', '효과', '실험']"
209,DEY 호러채널,9.95,DEY,0,0,0,0,1,0,0,0,0,0,0,0,0,"['에이스', '승부', '삼국', '삼국지', '마왕', '전투기', '패러디', '한판', '이색']"
210,삼국전투기,9.37,최훈,0,0,0,1,0,0,0,0,0,0,0,0,0,"['연애', '친구', '신입생', '사랑', '은총', '짝사랑', '제일', '좌충우돌', '소외', '세상']"
211,2015 사이,9.88,웹툰작가,0,0,0,0,0,0,0,0,0,0,0,0,0,"['그때', '콜라', '마음', '로맨스', '특집']"
212,2017 사이다를 부탁해!,9.78,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['캠프', '지옥', '단편', '직접', '전설', '현세', '프로', '시즌', '이두']"
213,2012 지구가 멸망한다면?,9.26,웹툰작가,0,0,0,1,0,0,0,0,0,0,0,0,0,"['사연', '독자', '고구마', '실제']"
214,자율공상축구탐구만화,9.27,조석,0,0,0,0,0,0,0,0,0,0,0,1,0,"['페이지', '자율', '국내', '월드컵', '축구', '탐구', '제공', '컨텐츠', '리그', '특집', '스포츠', '유럽']"
215,2018 루키 단편선-지옥캠프,9.89,웹툰작가,0,0,0,0,0,1,0,0,0,0,0,0,0,"['소재', '지구', '단편', '미스', '멸망', '테리', '특집', '다양']"
216,2015 루키 단편선-지옥캠프,9.92,웹툰작가,0,0,0,0,0,0,0,0,0,1,0,0,0,"['지배', '충격적', '단편', '피아', '미래', '특집', '충격']"
217,2016 비명,9.14,웹툰작가,0,0,0,0,0,0,0,0,0,1,0,0,1,"['조금', '학생', '공부']"
218,공부하기 좋은 날,9.84,황준호,0,0,0,0,1,0,0,0,0,0,0,0,0,"['하루', '친구', '끼니', '나무꾼', '아침', '씨리얼', '총각', '덩치', '선량', '사발', '대신', '가난', '연못', '호크', '이상']"
219,2017 멋진 신세계,9.93,웹툰작가,0,0,0,0,0,0,0,0,0,1,0,0,0,['귀신']
220,호랭총각,9.9,강호진,0,0,0,0,0,0,0,1,0,0,0,0,0,"['단편', '신인', '직접', '호가', '전설', '현세', '프로', '시즌', '이두']"
221,귀전구담,9.98,QTT,0,0,0,0,0,0,0,0,0,1,0,0,0,"['단편', '공포', '스크롤', '소리', '여름', '특집', '비명']"
222,남기한엘리트만들기,9.94,미티,0,0,0,0,0,0,0,1,0,0,0,0,0,"['엘리트', '시험', '한번쯤', '인생', '공무원', '살기', '기한', '준비', '과거', '남기', '프로젝트']"
223,놓정동화,9.93,신태훈,0,0,0,0,0,0,0,1,0,0,0,0,0,"['캠프', '지옥', '단편', '직접', '전설', '현세', '프로', '시즌', '이두']"
224,2017 루키 단편선-지옥캠프,9.88,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['탈출', '성장', '행복', '풍요', '밴드', '음악', '노래']"
225,사랑in,9.51,전세훈,0,0,0,0,1,0,0,0,0,0,0,0,0,"['동화', '정신']"
226,구름의 노래,9.88,호랑,0,0,0,0,0,0,0,1,0,0,0,0,0,[' ']
227,차차차,9.94,한나,0,0,0,0,1,0,0,0,0,0,0,0,0,"['전반', '가운', '마트', '기념', '멤버', '천리마', '특별', '드라마']"
228,천리마 네버다이,9.96,김규삼,0,0,0,0,0,0,0,1,0,0,0,0,0,"['유기', '가게', '오픈', '버스', '여고생', '신비', '중심', '옴니버스']"
229,타투,9.19,노지현,0,0,0,0,0,0,0,1,0,0,0,0,0,"['실적', '판타지', '현실', '어가', '총구', '회색빛', '연기', '비현']"
230,리얼주주,9.87,손태규,0,0,0,0,0,0,0,1,0,0,0,0,1,"['학교', '소한', '일상', '히어로', '아이', '조폭', '다섯', '선생님', '꼬마']"
231,호러전파상,9.74,봄소희,0,0,0,1,0,0,0,0,0,0,0,0,0,['시궁']
232,아이들의 권 선생님,9.95,호우,0,0,0,0,0,0,0,0,0,0,0,0,0,"['물감', '사랑', '터치', '감동', '감성', '추억', '수채화', '전세']"
233,2015 우주특집 단편,9.54,웹툰작가,0,0,0,0,1,0,0,0,0,0,0,0,0,"['지전', '데뷔작', '사의', '리얼', '주주', '규의', '동물원']"
234,우바우,9.97,잇선,0,0,0,0,0,1,0,0,0,0,0,0,0,"['야크', '가게', '미스터리', '주인', '정체', '불명', '전파', '전자기기', '피해', '명심']"
235,가령의 정체불명 이야기,9.95,가령,0,0,0,0,0,1,0,0,0,0,0,0,0,"['우주', '스페이스', '배경', '오페라', '상상력', '무한']"
236,고고루키루,9.96,한경찰,0,0,0,0,0,0,0,1,0,0,0,0,0,"['인조', '천진난만', '루가', '카리스마', '선녀', '불명', '지금', '정체불명']"
237,2012 루키 단편선-지옥캠프,9.49,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['컴백', '전설적', '단편', '신인', '직접', '호가', '전설', '현세', '프로', '시즌', '이두']"
238,카라멜마끼아또,9.9,김명현,0,0,0,0,0,0,0,1,0,0,0,0,0,"['겨울', '레이디', '핑크', '뒤죽박죽', '석이', '미술사', '여행기']"
239,2016 루키 단편선-지옥캠프,9.94,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['단편', '신인', '직접', '전설', '현세', '프로', '시즌', '이두']"
240,킬러 김빵빵,9.82,김레옹,0,0,0,0,0,0,0,0,0,1,0,0,0,"['귀신', '내가', '이제', '얘기']"
241,핑크레이디 클래식,9.91,"연우, 서나",0,0,0,0,0,0,0,0,0,0,0,0,0,"['커피', '사랑']"
242,귀도,9.91,주동근,0,0,0,0,1,0,0,0,0,0,0,0,0,"['사악', '시민', '예외', '위협', '킬러']"
243,2014 루키 단편선-지옥캠프,9.9,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['전설적', '단편', '신인', '직접', '호가', '전설', '현세', '프로', '시즌', '이두']"
244,한국만화거장전,9.9,한국만화가협회,0,0,0,0,1,0,0,0,0,0,0,0,0,"['녀석', '소년', '차원', '다양']"
245,12차원 소년들,9.89,컷부,0,0,0,1,0,0,0,0,0,0,0,0,0,"['이제', '한국', '전설', '거장', '오늘날']"
246,웨스트우드 비브라토,9.92,윤인완,0,0,0,0,0,0,0,1,0,0,0,0,0,"['수리공', '바둑', '선율', '악기', '삼국지', '암행', '아프리카', '천재', '아일랜드', '어사', '드라마', '음악']"
247,연,9.78,구아진,0,0,0,0,1,0,0,0,0,0,0,0,0,"['인간적', '배꼽', '인형', '삼류']"
248,내일은 럭키곰스타,9.52,김풍,0,0,0,0,0,0,0,0,0,1,0,0,0,"['스릴러', '버스', '오늘', '구아', '지금', '옴니버스']"
249,차원이 다른 만화,9.95,요엔,0,0,0,0,0,0,0,1,0,0,0,0,0,"['쪽빛', '홍화', '천연', '열정', '행복', '치자', '조화', '염색', '중심', '문화']"
250,색으로 말하다,9.9,요한,0,0,0,0,0,1,0,0,0,0,0,0,0,"['머리', '미래', '정체', '라인', '시간']"
251,네로의 실험실,9.95,외눈박이,0,0,0,0,0,0,0,0,0,1,0,0,0,"['반장', '정통', '불통', '강호', '달기', '형사', '조양', '정보통', '자칭', '진과', '당황', '고집', '정보', '수사', '사건', '해결']"
252,소곤소곤,9.97,옛사람,0,0,0,0,0,0,0,0,0,1,0,0,0,['귓가']
253,수사9단,9.9,김선권,0,0,0,0,1,0,0,0,0,0,0,0,0,"['간사', '사랑', '지상', '진상', '최강', '씀씀이', '가족', '마음', '플레이', '소인배']"
254,S라인,9.85,"꼬마비,앙마비",0,0,0,0,0,1,0,0,0,0,0,0,0,"['망상', '과학', '단편', '성연', '상과', '흔적']"
255,퓨리스틱,9.94,유성연,0,0,0,0,0,1,0,0,0,0,0,0,0,"['환상적', '태엽', '아가씨', '장치', '기묘', '마법사', '환상', '비올']"
256,탐구생활3,9.79,메가쇼킹,0,0,0,0,1,0,0,0,0,0,0,0,0,['차원']
257,2013 루키 단편선-지옥캠프,9.81,웹툰작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['전설적', '단편', '신인', '직접', '호가', '전설', '현세', '프로', '시즌', '이두']"
258,탐구생활4-그대와 함께 하이킹,9.68,메가쑈킹,0,0,0,0,1,0,0,0,0,0,0,0,0,"['습관성', '배려', '금보', '최강', '소심', '습관', '도보', '아내', '식탐', '제로', '복통', '하이킹', '대장정', '요절', '남편']"
259,사노라면,9.77,네이버 웹툰 작가,0,0,0,0,0,0,0,1,0,0,0,0,0,"['기대', '시기']"
260,고(故)길창덕화백 추모웹툰,9.76,웹툰작가,0,0,0,1,0,0,0,0,0,0,0,0,0,"['선물', '주신', '이자', '여사', '창덕', '악질', '세대', '한국', '꺼벙이', '효시', '만화가', '명랑', '즐거움', '선생님', '추모', '대한민국']"
261,심부름센터 K,9.63,김선권,0,0,0,1,0,0,0,0,0,0,0,0,0,"['일반', '일상', '무규칙', '중계', '대결']"
262,천적,9.83,꼬마비,0,0,0,0,1,0,0,0,0,0,0,0,0,"['축구장', '다이시', '해만', '변기', '눈물', '세상']"
263,레인보우 로즈,9.93,김예린,0,0,0,0,1,0,0,0,0,0,0,0,0,"['직원', '능력', '특별', '수사', '임무', '해결']"
264,국가의 탄생,9.46,고리타,0,0,0,0,0,1,0,0,0,0,0,0,0,"['레인', '스카우트', '로즈', '서울', '보우', '당선작']"
265,외모지상주의,9.45,박태준,0,0,1,0,0,0,0,1,0,0,0,0,0,"['인생', '외모', '내가', '이유', '완벽']"
266,여신강림,9.64,야옹이,0,0,1,0,0,0,1,0,0,0,0,0,0,"['천하제일', '용비', '최강', '고수', '전설', '강의', '불패', '무협', '콤비']"
267,싸움독학,9.81,박태준,0,0,1,0,0,0,0,0,0,0,0,0,0,"['사랑', '수호', '인기', '메이크업', '호강', '글로벌', '청춘', '주경', '로맨스', '여신', '대표']"
268,연애혁명,9.87,232,0,0,1,0,0,0,1,0,0,0,0,0,0,"['발견', '튜브', '떼돈', '비밀']"
269,고수,9.97,류기운,0,0,1,0,0,0,0,1,0,0,0,0,0,"['고등학생', '사랑', '평범', '금사', '여학생', '정남', '자림', '공주']"
270,여성전용헬스장 진달래짐,8.74,유기,0,0,1,0,0,0,1,0,0,0,0,0,0,"['축복', '충격적', '재능', '전설', '발견', '복서', '소년', '트레이너', '충격', '적인', '저주']"
271,프리드로우,9.9,전선욱,0,0,1,0,0,0,0,1,0,0,0,0,1,"['학원', '태성', '시트콤', '청춘', '중심', '드라마', '스펙타클', '다양']"
272,전지적 독자 시점,9.95,UMI,0,0,1,0,0,1,0,0,0,0,0,0,0,"['세계', '평범', '독자', '전개', '완주', '멸망', '소설', '한순간', '세상']"
273,더 복서,9.94,정지훈,0,0,1,0,0,1,0,0,0,0,0,0,0,"['진짜', '데드', '이브', '여왕', '재림', '임박', '장대', '죽음', '절망', '세계관']"
274,호랑이형님,9.98,이상규,0,0,1,0,0,0,0,1,0,0,0,0,0,"['본격', '군대']"
275,데드퀸,9.95,김규삼,0,0,1,0,0,0,1,0,0,0,0,0,0,"['지배', '지망', '보호자', '호랑이', '지망생', '갑사', '반인', '이용', '아이', '착호갑사', '반수', '신비', '눈썹', '가우리', '얼떨결', '괴물', '세상']"
276,뷰티풀 군바리,9.82,설이,0,0,1,0,0,0,0,0,0,0,0,1,0,"['도전', '헬스장', '전용', '헬스', '최초', '관장', '진달래', '리모델링', '이사', '숨쉬기', '동안', '아래층', '운동', '계단', '직장인', '집주인', '전세금', '무료', '전기', '이자', '제안', '인생', '상태', '비밀', '가격', '나리', '장과']"
277,복학왕,9.15,기안84,0,0,1,0,0,0,1,0,0,0,0,0,0,"['전국', '고등학생', '기대', '막장', '액션', '허구', '전세계', '대회']"
278,관계의 종말,9.72,김용키,0,0,1,0,0,0,0,0,0,1,0,0,0,"['친구', '지옥', '주인공', '트라', '비경', '주인', '불쾌', '만남', '여름휴가', '우마', '사고', '타인', '사건']"
279,갓 오브 하이스쿨,9.65,박용제,0,0,1,0,0,0,0,1,0,0,0,0,0,"['패션', '생활', '기명', '대학']"
280,바른연애 길잡이,9.97,남수,0,0,1,0,0,0,0,0,0,0,0,0,0,"['모두', '연애', '동아리', '감정', '로망', '만큼', '충족', '계획', '진행', '다이어리', '캠퍼스', '생활', '실천', '로맨스', '선배']"
281,윈드브레이커,9.87,조용석,0,0,1,0,0,0,0,0,0,0,0,1,0,"['자전거', '모범생', '자유', '라이', '자현', '청춘', '드라마', '크루', '혼자']"
282,이두나!,9.96,민송아,0,0,1,0,0,0,0,0,0,0,0,0,0,"['누나', '소개팅', '송아', '아이', '첫사랑', '리스트']"
283,참교육,9.59,채용택,0,0,1,0,0,0,0,0,0,0,0,0,0,"['대제국', '황제', '이혼', '인기', '나비', '소설', '결심', '황후', '완벽', '남편', '정부']"
284,취사병 전설이 되다,9.95,제이로빈,0,0,1,0,0,0,0,0,0,1,0,0,0,"['위협', '바이러스', '인류', '사망률']"
285,백수세끼,9.87,치즈,0,0,1,0,0,1,0,0,0,0,0,0,0,"['취사병', '취사', '생활', '한줄기', '대한민국', '전설', '불안', '수저', '성재', '대표', '기회']"
286,소녀의 세계,9.97,모랑지,0,0,1,0,0,0,0,1,0,0,0,0,0,"['연애', '시절', '음식', '백수', '역사', '메뉴']"
287,바이러스X,8.6,준,0,0,1,0,0,0,0,1,0,0,0,0,0,"['진짜', '친구', '오리', '맘씨', '우정', '소녀', '갈등', '사실', '완벽', '백조']"
288,재혼 황후,9.97,알파타르트,0,0,1,0,0,0,1,0,0,0,0,0,0,"['채용', '한가람', '보호국', '교권', '교육', '부활', '신석기', '진의', '소속', '나화', '참교육']"
289,열렙전사,9.95,김세훈,0,0,1,0,0,1,0,0,0,0,0,0,0,"['동료', '전사', '현실', '클리어', '최강', '시드', '용사', '본격']"
290,랜덤채팅의 그녀!,9.71,박은혁,0,0,1,0,0,0,0,1,0,0,0,0,0,"['기적', '캐릭터', '랜덤', '채팅', '준우']"
291,비질란테,9.98,CRG,0,0,1,0,0,0,1,0,0,0,0,0,0,"['원망', '구멍']"
292,힙한남자,9.76,혜니,0,0,1,0,0,1,0,0,0,0,0,0,0,"['완벽', '인생', '대표작', '최강', '최강자', '서스펜스', '궁중', '반전']"
293,1초,9.98,시니,0,0,1,0,0,0,0,0,0,0,0,1,1,"['전국', '정점', '모인', '신체적', '약골', '클래스', '주지', '상쇄', '일고', '무술', '투입', '중심', '기반', '한국', '약점', '소년', '세계', '학생', '격투기', '세상']"
294,하루만 네가 되고 싶어,9.98,삼,0,0,1,0,0,0,0,0,0,0,0,0,0,"['불의', '여대생', '구미호', '제안', '노력', '어르신', '동거', '구슬', '여우', '사고', '여대', '사태', '해결']"
295,격기3반,9.65,이학,0,0,1,0,0,0,0,1,0,0,0,0,0,"['진짜', '전설적', '긴장', '구조', '미래', '전설', '촌각', '능력', '소방관', '특별']"
296,간 떨어지는 동거,9.97,나,0,0,1,0,0,0,0,0,0,1,0,0,0,"['무가지', '후기', '소설', '연재', '사실', '살인', '삼류']"
297,이번 생도 잘 부탁해,9.98,이혜,0,0,1,0,0,0,0,0,0,0,0,0,0,"['저돌적', '인생', '회차', '저돌', '로맨스', '최대', '라이벌', '기억', '전생']"
298,후기,9.95,조석,0,0,1,0,0,0,1,0,0,0,0,0,0,"['레벨', '저주', '사벽', '능력', '토리', '세상']"
299,튜토리얼 탑의 고인물,9.33,방구석김씨,0,0,1,0,0,0,1,0,0,0,0,0,0,"['액션', '자의', '수명', '능력', '플레이', '소년', '한계', '두뇌', '스포츠', '대가', '화려']"
300,사신소년,9.92,류,0,0,1,0,0,0,0,1,0,0,0,0,0,"['스토리', '복귀', '배우', '여배우', '이상']"
301,장씨세가 호위무사,9.97,조형근,0,0,1,0,0,1,0,0,0,0,0,0,0,"['후손', '천여', '인생', '멸시', '송두리', '미래', '나노', '최고', '무림', '자리', '주입', '사생아', '위협', '목숨', '머신']"
302,개를 낳았다,9.97,이선,0,0,1,0,0,0,0,0,0,0,1,0,0,"['광휘', '무사', '고수', '소설', '이드', '시대극', '호위', '무협', '원작', '은둔']"
